Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTCJ1851,BUILDING,BUILDING,375643.767N,0410348.376E,2212.41,34.45,NO INFO,,NO,
LTCJ1852,BUILDING,BUILDING,375609.170N,0410858.281E,2048.89,14.76,NO INFO,,NO,
LTCJ1853,BUILDING,BUILDING,375608.936N,0410859.366E,2048.89,14.76,NO INFO,,NO,
LTCJ1854,BUILDING,BUILDING,375609.160N,0410859.074E,2048.89,14.76,NO INFO,,NO,
LTCJ1855,BUILDING,BUILDING,375609.194N,0410858.809E,2048.89,14.76,NO INFO,,NO,
LTCJ1856,MAST,POLE,375713.655N,0410843.453E,2033.06,98.42,NO INFO,,NO,
LTCJ1857,MAST,POLE,375722.569N,0410842.874E,2030.82,98.42,NO INFO,,NO,
LTCJ1858,MAST,POLE,375654.325N,0410844.351E,2045.55,98.42,NO INFO,,NO,
LTCJ1859,BUILDING,BUILDING,375504.516N,0410754.557E,1990.43,93.50,NO INFO,,NO,
LTCJ1860,BUILDING,BUILDING,375418.399N,0410825.304E,1983.27,14.76,NO INFO,,NO,
LTCJ1861,BUILDING,BUILDING,375418.153N,0410823.340E,2012.80,44.29,NO INFO,,NO,
LTCJ1862,BUILDING,BUILDING,375418.750N,0410822.742E,2062.01,93.50,NO INFO,,NO,
LTCJ1863,BUILDING,BUILDING,375418.787N,0410823.799E,2062.01,93.50,NO INFO,,NO,
LTCJ1864,BUILDING,BUILDING,375433.548N,0410822.931E,2053.60,54.13,NO INFO,,NO,
LTCJ1865,BUILDING,BUILDING,375431.794N,0410824.073E,2065.29,63.98,NO INFO,,NO,
LTCJ1866,BUILDING,BUILDING,375431.193N,0410828.529E,2034.37,34.45,NO INFO,,NO,
LTCJ1867,BUILDING,BUILDING,375348.355N,0410857.907E,2016.08,14.76,NO INFO,,NO,
LTCJ1868,BUILDING,BUILDING,375348.308N,0410858.494E,2025.92,24.61,NO INFO,,NO,
LTCJ1869,BUILDING,BUILDING,375347.986N,0410859.223E,2025.92,24.61,NO INFO,,NO,
LTCJ1870,BUILDING,BUILDING,375347.297N,0410858.833E,2025.92,24.61,NO INFO,,NO,
LTCJ1871,BUILDING,BUILDING,375347.733N,0410858.383E,2025.92,24.61,NO INFO,,NO,
LTCJ1872,BUILDING,BUILDING,375507.760N,0410744.390E,1989.83,103.35,NO INFO,,NO,
LTCJ1873,BUILDING,BUILDING,375501.388N,0410900.150E,2022.44,14.76,NO INFO,,NO,
LTCJ1874,BUILDING,BUILDING,375501.255N,0410901.124E,2025.14,14.76,NO INFO,,NO,
LTCJ1875,BUILDING,BUILDING,375500.827N,0410856.334E,2008.26,14.76,NO INFO,,NO,
LTCJ1876,BUILDING,BUILDING,375505.216N,0410858.190E,2030.02,14.76,NO INFO,,NO,
LTCJ1877,BUILDING,BUILDING,375452.725N,0410854.565E,2088.01,73.82,NO INFO,,NO,
LTCJ1878,BUILDING,BUILDING,375356.098N,0410851.460E,2119.33,93.50,NO INFO,,NO,
LTCJ1879,BUILDING,BUILDING,375442.660N,0410900.293E,2148.88,83.66,NO INFO,,NO,
LTCJ1880,MINARET,BUILDING,375339.789N,0410849.447E,2013.36,68.90,NO INFO,,NO,
LTCJ1881,BUILDING,BUILDING,375433.733N,0410834.190E,2016.08,14.76,NO INFO,,NO,
LTCJ1882,BUILDING,BUILDING,375352.106N,0410842.281E,1979.18,24.61,NO INFO,,NO,
LTCJ1883,BUILDING,BUILDING,375356.755N,0410844.055E,2007.78,34.45,NO INFO,,NO,
LTCJ1884,BUILDING,BUILDING,375356.501N,0410843.671E,1993.51,24.61,NO INFO,,NO,
LTCJ1885,BUILDING,BUILDING,375405.117N,0410842.010E,2086.57,93.50,NO INFO,,NO,
LTCJ1886,BUILDING,BUILDING,375405.492N,0410845.797E,2094.82,93.50,NO INFO,,NO,
LTCJ1887,BUILDING,BUILDING,375405.136N,0410845.148E,2094.82,93.50,NO INFO,,NO,
LTCJ1888,BUILDING,BUILDING,375404.736N,0410846.123E,2084.97,83.66,NO INFO,,NO,
LTCJ1889,BUILDING,BUILDING,375404.383N,0410846.351E,2065.29,63.98,NO INFO,,NO,
LTCJ1890,BUILDING,BUILDING,375411.291N,0410852.416E,2110.53,73.82,NO INFO,,NO,
LTCJ1891,BUILDING,BUILDING,375412.437N,0410842.635E,2118.54,73.82,NO INFO,,NO,
LTCJ1892,MINARET,BUILDING,375412.204N,0410842.203E,2190.71,147.64,NO INFO,,NO,
LTCJ1893,MINARET,BUILDING,375412.799N,0410842.172E,2191.62,147.64,NO INFO,,NO,
LTCJ1894,BUILDING,BUILDING,375410.622N,0410844.984E,2111.88,73.82,NO INFO,,NO,
LTCJ1895,BUILDING,BUILDING,375408.567N,0410845.540E,2080.01,63.98,NO INFO,,NO,
LTCJ1896,BUILDING,BUILDING,375408.313N,0410843.091E,2098.10,63.98,NO INFO,,NO,
LTCJ1897,MAST,POLE,375702.424N,0410844.098E,2021.60,98.42,NO INFO,,NO,
LTCJ1898,MAST,POLE,375646.220N,0410844.746E,2046.46,98.42,NO INFO,,NO,
LTCJ1899,MAST,POLE,375630.693N,0410845.731E,2065.23,98.42,NO INFO,,NO,
LTCJ1900,MAST,POLE,375613.240N,0410846.453E,2093.20,98.42,NO INFO,,NO,
LTCJ1901,MAST,POLE,375622.040N,0410846.126E,2094.43,98.42,NO INFO,,NO,
LTCJ1902,MAST,POLE,375605.880N,0410846.806E,2105.53,98.42,NO INFO,,NO,
LTCJ1903,MAST,POLE,375559.360N,0410846.415E,2111.95,98.42,NO INFO,,NO,
LTCJ1904,MAST,POLE,375530.656N,0410848.693E,2100.49,98.42,NO INFO,,NO,
LTCJ1905,MAST,POLE,375540.174N,0410848.123E,2132.55,98.42,NO INFO,,NO,
LTCJ1906,MAST,POLE,375546.120N,0410847.899E,2110.28,98.42,NO INFO,,NO,
LTCJ1907,MAST,POLE,375553.444N,0410847.343E,2090.39,98.42,NO INFO,,NO,
LTCJ1908,MAST,POLE,375748.069N,0410847.620E,1993.31,98.42,NO INFO,,NO,
LTCJ1911,GSM STATION,POLE,375457.433N,0410810.412E,2018.51,98.42,NO INFO,,NO,
LTCJ1915,NET BARRIER CABIN,BUILDING,375630.090N,0410730.080E,1828.02,8.00,YES,RED,NO,
LTCJ1917,ANTENNA,ANTENNA,375514.020N,0410636.070E,1824.02,23.00,NO INFO,,NO,
LTCJ1918,VOR ANTENNA,NAVAID,375615.020N,0410711.080E,1840.02,23.00,YES,RED,NO,
LTCJ1919,BUILDING,BUILDING,375501.030N,0410625.080E,1833.02,33.00,YES,RED,NO,
LTCJ1920,BUILDING,BUILDING,375458.06N,0410635.87E,1820.02,10.00,YES,RED,NO,
LTCJ1921,CABIN,BUILDING,375500.45N,0410638.75E,1824.02,7.00,YES,RED,NO,
LTCJ1922,SURVEILLANCE TWR,TOWER,375500.71N,0410638.29E,1825.02,8.00,YES,RED,NO,
LTCJ1923,SURVEILLANCE TWR,TOWER,375625.000N,0410729.040E,1832.02,8.00,YES,RED,NO,
LTCJ1924,ANTENNA,ANTENNA,375509.010N,0410633.060E,1846.42,49.20,YES,RED,NO,
LTCJ1925,ANTENNA,ANTENNA,375544.000N,0410705.000E,1835.02,19.00,YES,RED,NO,
LTCJ1926,HOOK BARRIER,BUILDING,375510.843N,0410641.699E,1829.22,7.55,YES,RED,NO,
LTCJ1927,HOOK BARRIER,BUILDING,375512.263N,0410637.997E,1824.24,7.55,YES,RED,NO,
LTCJ1928,HOOK BARRIER,BUILDING,375616.845N,0410721.734E,1839.53,7.55,YES,RED,NO,
LTCJ1929,HOOK BARRIER,BUILDING,375618.275N,0410718.026E,1834.65,7.55,YES,RED,NO,
LTCJ1930,HOSPITAL,BUILDING,375443.540N,0410811.200E,2155.51,160.76,NO,,NO,
LTCJ1931,ANTENNA,ANTENNA,375543.550N,0410701.350E,1835.00,8.00,NO,,NO,
LTCJ1932,ANTENNA,ANTENNA,375534.147N,0410645.744E,1850.40,23.50,NO,,NO,
LTCJ1933,ANTENNA,ANTENNA,375536.178N,0410646.504E,1850.40,23.50,NO,,NO,
LTCJ1934,ANTENNA,ANTENNA,375537.998N,0410647.824E,1850.40,23.50,NO,,NO,
LTCJ1935,ANTENNA,ANTENNA,375539.867N,0410648.834E,1850.40,23.50,NO,,NO,
LTCJ1936,MAST,POLE,375545.158N,0410656.344E,1832.40,8.20,NO,,NO,
LTCJ1937,MINARET,BUILDING,375516.120N,0410819.380E,2094.80,180.40,NO,,NO,
LTCJ1938,MINARET,BUILDING,375516.000N,0410820.620E,2097.00,180.40,NO,,NO,
LTCJ1939,MAST,POLE,375520.400N,0410939.760E,2434.00,131.00,NO,,NO,
LTCJ1941,ANTENNA,ANTENNA,375508.82N,0410627.63E,1858.00,56.00,YES,RED,NO,
,,,,,,,,,,
